Mass Wall,Metal Wall,Roof,SlabEdge,Glass,Infil,LPD,EPD (0 1st$),MWh,kWh $,kW $,Util $,Addl 1st $,40yr LCS,40yr LCS 2%,LEED
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,646.121,23504,25563,49716,-2653,196031.3985,295400.8604,10
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,636.338,23150,25190,48989,-438,208022.2285,312002.1696,10
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,633.97,23065,25102,48815,-955,211938.9635,317022.3755,10
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,645.104,23467,25492,49606,-740,196268.2625,296335.3209,10
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,635.551,23122,25134,48905,1475,207751.0525,312263.7037,10
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,633.18,23037,25043,48728,958,211726.4075,317361.555,10
E10,E30,R-25,"2"" Vert",SB60,0.1,0.65,1.75,667.691,24284,26515,51447,-7323,166877.984,255269.8124,8
E11,E30,R-25,"2"" Vert",SB60,0.1,0.65,1.75,656.417,23876,26130,50654,-5108,180158.454,273579.3196,9
E12,E30,R-25,"2"" Vert",SB60,0.1,0.65,1.75,653.179,23759,26022,50429,-5625,185071.729,279919.4967,9
E10,E31,R-25,"2"" Vert",SB60,0.1,0.65,1.75,669.729,24357,26662,51667,-21069,176325.5365,263322.1718,8
E11,E31,R-25,"2"" Vert",SB60,0.1,0.65,1.75,658.551,23953,26276,50876,-18855,189566.9265,281579.9153,9
E12,E31,R-25,"2"" Vert",SB60,0.1,0.65,1.75,655.401,23839,26177,50663,-19371,194245.7215,287609.511,9
E10,E32,R-25,"2"" Vert",SB60,0.1,0.65,1.75,668.419,24310,26559,51519,-19157,177304.9205,265240.1402,8
E11,E32,R-25,"2"" Vert",SB60,0.1,0.65,1.75,657.143,23902,26176,50725,-16942,190604.9305,283575.5292,9
E12,E32,R-25,"2"" Vert",SB60,0.1,0.65,1.75,653.909,23785,26080,50513,-17459,195264.1855,289579.2431,9
E10,E30,R-30,"2"" Vert",SB60,0.1,0.65,1.75,655.006,23826,25811,50286,0,182240.916,277995.5592,9
E11,E30,R-30,"2"" Vert",SB60,0.1,0.65,1.75,644.362,23440,25476,49564,2215,194134.046,294467.4595,10
E12,E30,R-30,"2"" Vert",SB60,0.1,0.65,1.75,641.58,23340,25361,49350,1698,198832.381,300522.9369,10
E10,E31,R-30,"2"" Vert",SB60,0.1,0.65,1.75,656.782,23890,25930,50469,-13746,192411.4485,287005.5447,9
E11,E31,R-30,"2"" Vert",SB60,0.1,0.65,1.75,645.954,23498,25599,49747,-11532,204304.5785,303477.445,9
E12,E31,R-30,"2"" Vert",SB60,0.1,0.65,1.75,643.116,23395,25478,49523,-12048,209198.3135,309791.7403,10
E10,E32,R-30,"2"" Vert",SB60,0.1,0.65,1.75,655.635,23849,25850,50346,-11834,192902.3325,288276.4685,9
E11,E32,R-30,"2"" Vert",SB60,0.1,0.65,1.75,644.878,23459,25515,49621,-9619,204854.0825,304826.0141,10
E12,E32,R-30,"2"" Vert",SB60,0.1,0.65,1.75,642.069,23358,25402,49404,-10136,209611.0375,310959.1369,10
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,657.962,23936,26047,50630,-5232,180751.089,274324.1575,9
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,646.426,23519,25636,49803,-3017,194695.919,293513.6454,9
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,643.661,23419,25534,49599,-3534,199198.854,299310.305,10
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,660.163,24015,26205,50866,-18978,189886.0015,281962.4082,9
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,648.48,23593,25793,50032,-16764,203967.6115,301333.0686,9
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,645.472,23484,25673,49806,-17280,208900.4265,307699.1275,9
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,658.714,23963,26101,50712,-17066,190982.6255,284035.6674,9
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,647.217,23547,25699,49893,-14851,204771.1355,303018.101,9
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,644.156,23437,25570,49653,-15368,209977.5105,309746.5049,10
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,646.33,23516,25457,49620,2091,193163.481,293141.7544,10
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,636.785,23171,25098,48917,4306,204685.351,309121.9007,10
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,634.431,23087,25011,48745,3789,208563.006,314090.3431,10
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,647.89,23572,25559,49779,-11655,203802.9735,302772.9028,9
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,637.93,23212,25178,49039,-9441,216047.8235,319710.6752,10
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,635.56,23127,25092,48868,-9957,219905.9385,324653.2358,10
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,646.857,23535,25494,49676,-9743,203903.0575,303526.1908,10
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,637.142,23184,25124,48957,-7528,215737.5675,319920.4458,10
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.75,634.808,23100,25035,48783,-8045,219654.3025,324940.6517,10
E10,E30,R-25,"2"" Vert",SB70,0.15,0.65,1.75,678.894,24682,27137,52467,1680,137944.589,219867.7946,7
E11,E30,R-25,"2"" Vert",SB70,0.15,0.65,1.75,668.003,24289,26801,51737,3894,149994.039,236546.7492,8
E12,E30,R-25,"2"" Vert",SB70,0.15,0.65,1.75,665.181,24187,26707,51542,3378,154321.114,242110.4726,8
E10,E31,R-25,"2"" Vert",SB70,0.15,0.65,1.75,680.516,24740,27276,52664,-12067,147841.5615,228515.435,7
E11,E31,R-25,"2"" Vert",SB70,0.15,0.65,1.75,670.207,24369,26934,51949,-9852,159597.9115,244806.1628,8
E12,E31,R-25,"2"" Vert",SB70,0.15,0.65,1.75,667.258,24262,26841,51752,-10369,163964.0665,250421.6499,8
E10,E32,R-25,"2"" Vert",SB70,0.15,0.65,1.75,679.592,24707,27188,52543,-10154,148293.3655,229734.5953,7
E11,E32,R-25,"2"" Vert",SB70,0.15,0.65,1.75,668.734,24316,26846,51811,-7939,160381.8955,246465.3134,8
E12,E32,R-25,"2"" Vert",SB70,0.15,0.65,1.75,665.917,24214,26755,51617,-8456,164689.4305,252003.1551,8
E10,E30,R-30,"2"" Vert",SB70,0.15,0.65,1.75,665.72,24208,26459,51317,9003,153092.581,242308.8417,8
E11,E30,R-30,"2"" Vert",SB70,0.15,0.65,1.75,654.661,23808,26089,50546,11217,165943.171,260048.9496,9
E12,E30,R-30,"2"" Vert",SB70,0.15,0.65,1.75,651.428,23691,25973,50312,10701,171032.306,266622.0628,9
E10,E31,R-30,"2"" Vert",SB70,0.15,0.65,1.75,668.014,24291,26604,51542,-4744,162442.4335,250231.7921,8
E11,E31,R-30,"2"" Vert",SB70,0.15,0.65,1.75,656.737,23882,26237,50766,-2529,175390.7235,268101.3089,9
E12,E31,R-30,"2"" Vert",SB70,0.15,0.65,1.75,653.756,23775,26143,50566,-3046,179815.4985,273794.4413,9
E10,E32,R-30,"2"" Vert",SB70,0.15,0.65,1.75,666.546,24238,26510,51395,-2831,163402.2775,252123.8788,8
E11,E32,R-30,"2"" Vert",SB70,0.15,0.65,1.75,655.398,23834,26143,50623,-616,176272.4075,269889.8685,9
E12,E32,R-30,"2"" Vert",SB70,0.15,0.65,1.75,652.201,23718,26038,50404,-1133,181068.4425,276074.7548,9
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,669.33,24341,26717,51707,3771,150703.914,237446.8778,8
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,657.798,23924,26353,50926,5985,163749.904,255445.8035,9
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,654.589,23808,26229,50686,5469,168956.279,262174.2074,9
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,671.425,24417,26856,51920,-9976,160288.2465,245680.4096,8
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,660.094,24007,26495,51149,-7761,173138.8365,263420.5175,8
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,657.031,23896,26392,50937,-8278,177798.0915,269424.2313,9
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,670.059,24367,26764,51780,-8063,161111.3105,247391.3238,8
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,658.587,23953,26407,51006,-5848,174020.5205,265209.077,9
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,655.436,23839,26294,50780,-6365,178953.3355,271575.1359,9
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,656.169,23866,26009,50523,11094,166516.266,260767.9057,9
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,644.814,23455,25598,49702,13308,180343.856,279802.1029,10
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,642.215,23361,25488,49497,12792,184866.331,285624.6442,10
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,658.316,23944,26167,50758,-2653,175670.7185,268432.0382,9
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,646.508,23516,25736,49900,-438,190221.2885,288423.8615,9
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,644.083,23429,25635,49711,-955,194431.1235,293832.2943,10
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,656.867,23891,26057,50597,-740,176904.1225,270686.4699,9
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,645.479,23479,25657,49784,1475,190575.3925,289513.6128,9
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.75,642.768,23381,25523,49554,958,195586.3675,295983.1989,10
E10,E30,R-25,"2"" Vert",SB60,0.15,0.65,1.75,679.706,24715,27131,52493,-7323,146439.144,228197.4631,7
E11,E30,R-25,"2"" Vert",SB60,0.15,0.65,1.75,669.642,24353,26799,51800,-5108,157765.614,243918.7916,8
E12,E30,R-25,"2"" Vert",SB60,0.15,0.65,1.75,666.727,24248,26699,51596,-5625,162268.549,249715.4511,8
E10,E31,R-25,"2"" Vert",SB60,0.15,0.65,1.75,680.576,24745,27245,52639,-21069,157332.6565,238165.0747,7
E11,E31,R-25,"2"" Vert",SB60,0.15,0.65,1.75,671.764,24429,26922,51999,-18855,167623.5065,252514.6684,8
E12,E31,R-25,"2"" Vert",SB60,0.15,0.65,1.75,668.874,24325,26852,51825,-19371,171540.2415,257534.8744,8
E10,E32,R-25,"2"" Vert",SB60,0.15,0.65,1.75,680.217,24733,27178,52559,-19157,156983.3205,238323.0817,7
E11,E32,R-25,"2"" Vert",SB60,0.15,0.65,1.75,670.423,24381,26847,51877,-16942,168094.8505,253759.7105,8
E12,E32,R-25,"2"" Vert",SB60,0.15,0.65,1.75,667.511,24276,26749,51675,-17459,172558.7055,259504.6065,8
E10,E30,R-30,"2"" Vert",SB60,0.15,0.65,1.75,667.454,24275,26451,51374,0,160981.396,249836.1749,8
E11,E30,R-30,"2"" Vert",SB60,0.15,0.65,1.75,656.328,23872,26066,50587,2215,174144.626,267990.3913,9
E12,E30,R-30,"2"" Vert",SB60,0.15,0.65,1.75,653.037,23753,25966,50368,1698,178940.661,274175.2777,9
E10,E31,R-30,"2"" Vert",SB60,0.15,0.65,1.75,669.508,24349,26598,51595,-13746,170409.4085,257862.6524,8
E11,E31,R-30,"2"" Vert",SB60,0.15,0.65,1.75,658.388,23946,26210,50802,-11532,183689.8785,276172.1596,9
E12,E31,R-30,"2"" Vert",SB60,0.15,0.65,1.75,655.344,23836,26116,50601,-12048,188134.1935,281891.1738,9
E10,E32,R-30,"2"" Vert",SB60,0.15,0.65,1.75,668.159,24300,26496,51444,-11834,171447.4125,259858.2663,8
E11,E32,R-30,"2"" Vert",SB60,0.15,0.65,1.75,657.058,23899,26119,50665,-9619,184454.3225,277805.4284,9
E12,E32,R-30,"2"" Vert",SB60,0.15,0.65,1.75,653.834,23782,26017,50445,-10136,189269.8975,284016.1966,9
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,670.937,24404,26705,51758,-5232,158709.969,245129.5016,8
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,659.568,23992,26329,50970,-3017,171892.739,263309.5999,9
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,656.181,23870,26208,50725,-3534,177196.814,270167.4127,9
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,673.134,24483,26855,51986,-18978,168001.2015,252974.8067,8
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,661.794,24073,26481,51203,-16764,181086.2715,271025.496,8
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,658.649,23959,26379,50988,-17280,185804.1465,277106.8552,9
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,671.74,24433,26756,51836,-17066,169019.6655,254944.5387,8
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,660.276,24018,26384,51050,-14851,182163.3555,273072.8734,8
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,657.017,23900,26258,50806,-15368,187447.8905,279904.8044,9
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,657.891,23933,25991,50572,2091,174561.401,268502.2931,9
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,646.501,23521,25597,49766,4306,188095.891,287148.2635,9
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,643.768,23422,25485,49554,3789,192755.146,293151.9774,10
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,659.957,24007,26141,50796,-11655,183930.7935,276451.1253,9
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,648.186,23581,25725,49954,-9441,198168.7235,296028.84,9
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,645.645,23489,25634,49774,-9957,202202.6985,301204.3367,9
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,658.583,23958,26042,50648,-9743,184910.1775,278369.0938,9
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,647.199,23546,25657,49850,-7528,198288.3475,296808.0099,9
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.75,644.32,23442,25531,49622,-8045,203260.2425,303225.8323,10
E10,E30,R-25,"2"" Vert",SB70,0.2,0.65,1.75,684.465,24878,27628,53152,1680,124559.689,202138.7704,7
E11,E30,R-25,"2"" Vert",SB70,0.2,0.65,1.75,680.497,24739,27396,52782,3894,129574.739,209500.2817,7
E12,E30,R-25,"2"" Vert",SB70,0.2,0.65,1.75,677.755,24640,27309,52597,3378,133706.414,214805.1873,7
E10,E31,R-25,"2"" Vert",SB70,0.2,0.65,1.75,685.935,24930,27774,53354,-12067,134358.9615,210657.0019,7
E11,E31,R-25,"2"" Vert",SB70,0.2,0.65,1.75,682.373,24806,27534,52989,-9852,139276.3115,217889.1042,7
E12,E31,R-25,"2"" Vert",SB70,0.2,0.65,1.75,679.742,24711,27448,52805,-10369,143388.4465,223168.1281,7
E10,E32,R-25,"2"" Vert",SB70,0.2,0.65,1.75,684.972,24896,27675,53218,-10154,135103.8655,212264.389,7
E11,E32,R-25,"2"" Vert",SB70,0.2,0.65,1.75,681.179,24763,27444,52855,-7939,139982.1355,219444.7277,7
E12,E32,R-25,"2"" Vert",SB70,0.2,0.65,1.75,678.491,24666,27363,52677,-8456,143977.0305,224568.4608,7
E10,E30,R-30,"2"" Vert",SB70,0.2,0.65,1.75,678.685,24674,27055,52378,9003,132360.641,214848.2656,7
E11,E30,R-30,"2"" Vert",SB70,0.2,0.65,1.75,667.81,24282,26738,51667,11217,144038.831,231035.4663,8
E12,E30,R-30,"2"" Vert",SB70,0.2,0.65,1.75,664.88,24176,26635,51459,10701,148619.926,236935.653,8
E10,E31,R-30,"2"" Vert",SB70,0.2,0.65,1.75,680.24,24729,27199,52574,-4744,142277.1535,223521.7879,7
E11,E31,R-30,"2"" Vert",SB70,0.2,0.65,1.75,670.037,24362,26861,51872,-2529,153779.4835,239476.0524,8
E12,E31,R-30,"2"" Vert",SB70,0.2,0.65,1.75,667.059,24254,26780,51682,-3046,158008.8585,244910.3669,8
E10,E32,R-30,"2"" Vert",SB70,0.2,0.65,1.75,679.179,24692,27107,52447,-2831,142846.1975,224896.2388,7
E11,E32,R-30,"2"" Vert",SB70,0.2,0.65,1.75,668.552,24309,26786,51740,-616,154446.2275,240979.9123,8
E12,E32,R-30,"2"" Vert",SB70,0.2,0.65,1.75,665.684,24205,26689,51543,-1133,158812.3825,246595.3994,8
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,678.854,24679,27273,52601,3771,133235.154,214308.5601,7
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,671.101,24403,26995,52047,5985,141845.564,226432.3202,8
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,668.064,24294,26892,51834,5469,146524.359,232461.9158,8
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,678.778,24675,27409,52733,-9976,144402.2265,224638.5167,7
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,673.229,24480,27146,52273,-7761,151175.8765,234329.3888,8
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,670.326,24375,27058,52082,-8278,155424.7915,239789.5851,8
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,678.588,24669,27321,52639,-8063,144326.4505,225158.8687,7
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,671.924,24433,27050,52130,-5848,152057.5605,236117.9483,8
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,668.827,24321,26947,51917,-6365,156736.3555,242147.544,8
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,669.124,24333,26652,51634,11094,144807.326,232013.2402,8
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,657.634,23918,26287,50852,13308,157872.856,250038.0477,9
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,654.322,23798,26168,50614,12792,163040.151,256714.6881,9
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,671.215,24408,26788,51844,-2653,154450.2785,240324.4174,8
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,659.913,24000,26430,51078,-438,167203.1685,257935.1163,8
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,656.861,23889,26323,50860,-955,171979.6635,264094.1209,9
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,669.867,24360,26697,51705,-740,155253.8025,242009.4498,8
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,658.425,23946,26342,50936,1475,168065.3125,259697.7941,9
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.75,655.189,23829,26218,50696,958,173271.6875,266426.198,9
E10,E30,R-25,"2"" Vert",SB60,0.2,0.65,1.75,684.589,24888,27625,53161,-7323,133386.424,210908.4293,7
E11,E30,R-25,"2"" Vert",SB60,0.2,0.65,1.75,681.561,24781,27397,52825,-5108,137737.114,217389.9598,7
E12,E30,R-25,"2"" Vert",SB60,0.2,0.65,1.75,679.377,24703,27309,52659,-5625,141497.529,222203.1115,7
E10,E31,R-25,"2"" Vert",SB60,0.2,0.65,1.75,685.984,24937,27775,53360,-21069,143244.3165,219504.3062,7
E11,E31,R-25,"2"" Vert",SB60,0.2,0.65,1.75,682.988,24831,27526,53004,-18855,147985.8065,226503.4724,7
E12,E31,R-25,"2"" Vert",SB60,0.2,0.65,1.75,681.24,24770,27448,52866,-19371,151199.1015,230591.934,7
E10,E32,R-25,"2"" Vert",SB60,0.2,0.65,1.75,685.076,24905,27676,53228,-19157,143911.0605,221008.1661,7
E11,E32,R-25,"2"" Vert",SB60,0.2,0.65,1.75,682.072,24799,27443,52889,-16942,148320.3705,227567.3419,7
E12,E32,R-25,"2"" Vert",SB60,0.2,0.65,1.75,680.029,24726,27355,52728,-17459,151983.0855,232251.0847,7
E10,E30,R-30,"2"" Vert",SB60,0.2,0.65,1.75,679.348,24701,27042,52392,0,141089.676,223488.5156,7
E11,E30,R-30,"2"" Vert",SB60,0.2,0.65,1.75,669.345,24342,26729,51719,2215,152025.346,238692.2083,8
E12,E30,R-30,"2"" Vert",SB60,0.2,0.65,1.75,666.422,24236,26636,51519,1698,156450.121,244385.3407,8
E10,E31,R-30,"2"" Vert",SB60,0.2,0.65,1.75,680.003,24723,27161,52533,-13746,152080.8885,233585.5361,7
E11,E31,R-30,"2"" Vert",SB60,0.2,0.65,1.75,671.512,24420,26865,51932,-11532,161609.6785,246925.7402,8
E12,E31,R-30,"2"" Vert",SB60,0.2,0.65,1.75,668.548,24313,26782,51743,-12048,165819.5135,252334.1729,8
E10,E32,R-30,"2"" Vert",SB60,0.2,0.65,1.75,679.787,24717,27089,52455,-11834,151692.4725,233691.7795,7
E11,E32,R-30,"2"" Vert",SB60,0.2,0.65,1.75,670.139,24370,26777,51796,-9619,162354.5825,248533.1272,8
E12,E32,R-30,"2"" Vert",SB60,0.2,0.65,1.75,667.152,24262,26680,51591,-10136,166877.0575,254355.6686,8
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,677.935,24650,27262,52561,-5232,143019.349,224346.4266,7
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,672.876,24472,26993,52113,-3017,149558.519,233726.7172,8
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,669.835,24362,26893,51903,-3534,154178.694,239678.6675,8
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,679.206,24697,27383,52728,-18978,153502.5215,233770.5207,7
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,674.995,24548,27140,52336,-16764,158947.4515,241701.4312,8
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,672.033,24441,27049,52139,-17280,163313.6065,247316.9183,8
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,678.428,24668,27302,52619,-17066,153719.8455,234679.0994,7
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,673.682,24501,27049,52197,-14851,159750.9755,243386.4636,8
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,670.599,24390,26943,51981,-15368,164488.3905,249493.7046,8
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,670.706,24395,26641,51684,2091,152832.921,239721.7459,8
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,659.306,23983,26265,50895,4306,166035.231,257927.7259,9
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,656,23863,26141,50651,3789,171319.766,264759.6569,9
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,672.854,24472,26784,51903,-11655,162300.0135,247799.987,8
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,661.526,24063,26421,51131,-9441,175170.1435,265565.9766,8
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,658.455,23951,26315,50914,-9957,179927.0985,271699.0994,9
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,671.447,24421,26689,51759,-9743,163201.2375,249614.4283,8
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,660.019,24008,26315,50971,-7528,176384.0075,267794.5266,9
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.75,656.859,23894,26193,50734,-8045,181531.7625,274445.2851,9
E10,E30,R-25,"2"" Vert",SB70,0.25,0.65,1.75,690.155,25080,28082,53810,1680,111702.369,185108.5545,6
E11,E30,R-25,"2"" Vert",SB70,0.25,0.65,1.75,686.634,24954,27916,53517,3894,115212.839,190477.1681,7
E12,E30,R-25,"2"" Vert",SB70,0.25,0.65,1.75,685.638,24917,27854,53420,3378,117624.994,193504.4765,7
E10,E31,R-25,"2"" Vert",SB70,0.25,0.65,1.75,691.349,25123,28200,53971,-12067,122302.7815,194687.9393,6
E11,E31,R-25,"2"" Vert",SB70,0.25,0.65,1.75,688.033,25003,28053,53704,-9852,125305.2115,199383.6265,6
E12,E31,R-25,"2"" Vert",SB70,0.25,0.65,1.75,687.147,24971,27994,53613,-10369,127600.1265,202255.6441,7
E10,E32,R-25,"2"" Vert",SB70,0.25,0.65,1.75,690.67,25099,28125,53872,-10154,122324.7055,195337.7002,6
E11,E32,R-25,"2"" Vert",SB70,0.25,0.65,1.75,687.105,24970,27960,53578,-7939,125854.7155,200732.1956,7
E12,E32,R-25,"2"" Vert",SB70,0.25,0.65,1.75,686.346,24943,27904,53496,-8456,127973.7705,203371.2772,7
E10,E30,R-30,"2"" Vert",SB70,0.25,0.65,1.75,684.473,24877,27554,53078,9003,118682.641,196731.0147,7
E11,E30,R-30,"2"" Vert",SB70,0.25,0.65,1.75,680.334,24732,27326,52706,11217,123736.771,204144.2895,7
E12,E30,R-30,"2"" Vert",SB70,0.25,0.65,1.75,677.667,24636,27245,52527,10701,127751.206,209293.9044,7
E10,E31,R-30,"2"" Vert",SB70,0.25,0.65,1.75,685.952,24930,27703,53279,-4744,128501.4535,205275.128,7
E11,E31,R-30,"2"" Vert",SB70,0.25,0.65,1.75,682.081,24794,27459,52902,-2529,133653.2835,212817.8117,7
E12,E31,R-30,"2"" Vert",SB70,0.25,0.65,1.75,679.641,24707,27382,52736,-3046,137413.6985,217630.9634,7
E10,E32,R-30,"2"" Vert",SB70,0.25,0.65,1.75,684.646,24883,27591,53123,-2831,129637.1575,207400.1508,7
E11,E32,R-30,"2"" Vert",SB70,0.25,0.65,1.75,680.913,24753,27366,52766,-616,134398.1875,214425.1987,7
E12,E32,R-30,"2"" Vert",SB70,0.25,0.65,1.75,678.335,24660,27290,52597,-1133,138217.2225,219315.9958,7
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.75,685.262,24908,27829,53385,3771,117915.794,194017.239,7
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.75,681.92,24790,27579,53016,5985,122911.304,201352.8685,7
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.75,679.994,24723,27498,52869,5469,126300.459,205674.2662,7
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.75,686.501,24952,27961,53561,-9976,128223.1065,203208.397,7
